order.id,order.line,order.date,customer.id,product.id,quantity,bike.id,model,category1,category2,frame,price,total_sales,year,month
1185,17,2014-04-03,10,70,1.0,70,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880.0,2880.0,2014,2014-04
1185,18,2014-04-03,10,59,1.0,59,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,5330.0,5330.0,2014,2014-04
1185,19,2014-04-03,10,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2014,2014-04
1185,20,2014-04-03,10,93,1.0,93,Trail 5,Mountain,Sport,Aluminum,815.0,815.0,2014,2014-04
1185,21,2014-04-03,10,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2014,2014-04
1185,22,2014-04-03,10,71,1.0,71,F-Si 1,Mountain,Cross Country Race,Aluminum,2340.0,2340.0,2014,2014-04
1185,23,2014-04-03,10,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2014,2014-04
1185,24,2014-04-03,10,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2014,2014-04
1185,25,2014-04-03,10,56,1.0,56,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2014,2014-04
1186,1,2014-04-04,2,66,1.0,66,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2014,2014-04
1187,1,2014-04-07,9,27,1.0,27,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,3730.0,3730.0,2014,2014-04
1188,1,2014-04-08,16,41,1.0,41,Slice Ultegra,Road,Triathalon,Carbon,2700.0,2700.0,2014,2014-04
1188,2,2014-04-08,16,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2014,2014-04
1189,1,2014-04-08,8,71,1.0,71,F-Si 1,Mountain,Cross Country Race,Aluminum,2340.0,2340.0,2014,2014-04
1189,2,2014-04-08,8,57,1.0,57,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,7460.0,7460.0,2014,2014-04
1189,3,2014-04-08,8,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2014,2014-04
1189,4,2014-04-08,8,51,1.0,51,Trigger Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1189,5,2014-04-08,8,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2014,2014-04
1189,6,2014-04-08,8,49,1.0,49,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,3840.0,3840.0,2014,2014-04
1189,7,2014-04-08,8,72,1.0,72,F-Si 2,Mountain,Cross Country Race,Aluminum,2060.0,2060.0,2014,2014-04
1189,8,2014-04-08,8,21,1.0,21,CAAD8 Claris,Road,Elite Road,Aluminum,815.0,815.0,2014,2014-04
1189,9,2014-04-08,8,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2014,2014-04
1189,10,2014-04-08,8,61,1.0,61,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1190,1,2014-04-09,26,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2014,2014-04
1191,1,2014-04-09,20,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2014,2014-04
1192,1,2014-04-09,8,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2014,2014-04
1192,2,2014-04-09,8,89,1.0,89,Trail 1,Mountain,Sport,Aluminum,1520.0,1520.0,2014,2014-04
1193,1,2014-04-09,10,91,1.0,91,Trail 3,Mountain,Sport,Aluminum,1080.0,1080.0,2014,2014-04
1193,2,2014-04-09,10,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2014,2014-04
1193,3,2014-04-09,10,65,1.0,65,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1194,1,2014-04-09,7,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2014,2014-04
1194,2,2014-04-09,7,22,1.0,22,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,7890.0,7890.0,2014,2014-04
1194,3,2014-04-09,7,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2014,2014-04
1194,4,2014-04-09,7,38,1.0,38,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000.0,7000.0,2014,2014-04
1194,5,2014-04-09,7,80,1.0,80,Bad Habit 2,Mountain,Trail,Aluminum,2660.0,2660.0,2014,2014-04
1194,6,2014-04-09,7,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2014,2014-04
1194,7,2014-04-09,7,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2014,2014-04
1194,8,2014-04-09,7,62,1.0,62,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2014,2014-04
1194,9,2014-04-09,7,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2014,2014-04
1194,10,2014-04-09,7,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2014,2014-04
1194,11,2014-04-09,7,45,1.0,45,SuperX 105,Road,Cyclocross,Carbon,1960.0,1960.0,2014,2014-04
1194,12,2014-04-09,7,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2014,2014-04
1194,13,2014-04-09,7,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2014,2014-04
1194,14,2014-04-09,7,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2014,2014-04
1194,15,2014-04-09,7,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2014,2014-04
1194,16,2014-04-09,7,2,1.0,2,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,7890.0,7890.0,2014,2014-04
1194,17,2014-04-09,7,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2014,2014-04
1194,18,2014-04-09,7,41,1.0,41,Slice Ultegra,Road,Triathalon,Carbon,2700.0,2700.0,2014,2014-04
1195,1,2014-04-09,9,57,1.0,57,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,7460.0,7460.0,2014,2014-04
1196,1,2014-04-10,28,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2014,2014-04
1196,2,2014-04-10,28,47,1.0,47,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1196,3,2014-04-10,28,56,1.0,56,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2014,2014-04
1196,4,2014-04-10,28,51,1.0,51,Trigger Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1197,1,2014-04-10,21,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2014,2014-04
1197,2,2014-04-10,21,61,1.0,61,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1197,3,2014-04-10,21,41,1.0,41,Slice Ultegra,Road,Triathalon,Carbon,2700.0,2700.0,2014,2014-04
1198,1,2014-04-10,9,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2014,2014-04
1199,1,2014-04-11,19,7,1.0,7,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200.0,3200.0,2014,2014-04
1199,2,2014-04-11,19,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2014,2014-04
1199,3,2014-04-11,19,50,1.0,50,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2014,2014-04
1199,4,2014-04-11,19,1,1.0,1,Supersix Evo Black Inc.,Road,Elite Road,Carbon,7890.0,7890.0,2014,2014-04
1199,5,2014-04-11,19,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2014,2014-04
1199,6,2014-04-11,19,53,1.0,53,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730.0,3730.0,2014,2014-04
1199,7,2014-04-11,19,3,1.0,3,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7890.0,7890.0,2014,2014-04
1199,8,2014-04-11,19,49,1.0,49,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,3840.0,3840.0,2014,2014-04
1199,9,2014-04-11,19,23,1.0,23,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,7460.0,7460.0,2014,2014-04
1199,10,2014-04-11,19,41,1.0,41,Slice Ultegra,Road,Triathalon,Carbon,2700.0,2700.0,2014,2014-04
1199,11,2014-04-11,19,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2014,2014-04
1199,12,2014-04-11,19,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2014,2014-04
1199,13,2014-04-11,19,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2014,2014-04
1199,14,2014-04-11,19,11,1.0,11,CAAD12 Black Inc,Road,Elite Road,Aluminum,5860.0,5860.0,2014,2014-04
1199,15,2014-04-11,19,38,1.0,38,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000.0,7000.0,2014,2014-04
1199,16,2014-04-11,19,51,1.0,51,Trigger Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1199,17,2014-04-11,19,93,1.0,93,Trail 5,Mountain,Sport,Aluminum,815.0,815.0,2014,2014-04
1199,18,2014-04-11,19,6,1.0,6,Supersix Evo Red,Road,Elite Road,Carbon,3940.0,3940.0,2014,2014-04
1199,19,2014-04-11,19,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2014,2014-04
1199,20,2014-04-11,19,30,1.0,30,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660.0,2660.0,2014,2014-04
1199,21,2014-04-11,19,63,1.0,63,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,5330.0,5330.0,2014,2014-04
1199,22,2014-04-11,19,12,1.0,12,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260.0,4260.0,2014,2014-04
1199,23,2014-04-11,19,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2014,2014-04
1199,24,2014-04-11,19,46,1.0,46,SuperX Rival CX1,Road,Cyclocross,Carbon,1750.0,1750.0,2014,2014-04
1199,25,2014-04-11,19,2,1.0,2,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,7890.0,7890.0,2014,2014-04
1199,26,2014-04-11,19,81,1.0,81,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,7890.0,7890.0,2014,2014-04
1199,27,2014-04-11,19,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2014,2014-04
1199,28,2014-04-11,19,40,1.0,40,Slice Ultegra D12,Road,Triathalon,Carbon,3200.0,3200.0,2014,2014-04
1199,29,2014-04-11,19,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2014,2014-04
1199,30,2014-04-11,19,39,1.0,39,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500.0,4500.0,2014,2014-04
1200,1,2014-04-11,6,6,1.0,6,Supersix Evo Red,Road,Elite Road,Carbon,3940.0,3940.0,2014,2014-04
1201,1,2014-04-15,16,89,1.0,89,Trail 1,Mountain,Sport,Aluminum,1520.0,1520.0,2014,2014-04
1201,2,2014-04-15,16,24,1.0,24,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860.0,5860.0,2014,2014-04
1201,3,2014-04-15,16,8,1.0,8,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660.0,2660.0,2014,2014-04
1201,4,2014-04-15,16,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2014,2014-04
1201,5,2014-04-15,16,9,1.0,9,Supersix Evo 105,Road,Elite Road,Carbon,2240.0,2240.0,2014,2014-04
1201,6,2014-04-15,16,43,1.0,43,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,3500.0,3500.0,2014,2014-04
1201,7,2014-04-15,16,21,1.0,21,CAAD8 Claris,Road,Elite Road,Aluminum,815.0,815.0,2014,2014-04
1201,8,2014-04-15,16,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2014,2014-04
1201,9,2014-04-15,16,57,1.0,57,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,7460.0,7460.0,2014,2014-04
1201,10,2014-04-15,16,73,1.0,73,F-Si 3,Mountain,Cross Country Race,Aluminum,1840.0,1840.0,2014,2014-04
1201,11,2014-04-15,16,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2014,2014-04
1201,12,2014-04-15,16,46,1.0,46,SuperX Rival CX1,Road,Cyclocross,Carbon,1750.0,1750.0,2014,2014-04
1201,13,2014-04-15,16,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2014,2014-04
1201,14,2014-04-15,16,7,1.0,7,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200.0,3200.0,2014,2014-04
1201,15,2014-04-15,16,58,1.0,58,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2014,2014-04
1201,16,2014-04-15,16,92,1.0,92,Trail 4,Mountain,Sport,Aluminum,980.0,980.0,2014,2014-04
1201,17,2014-04-15,16,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2014,2014-04
1201,18,2014-04-15,16,5,1.0,5,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260.0,4260.0,2014,2014-04
1201,19,2014-04-15,16,2,1.0,2,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,7890.0,7890.0,2014,2014-04
1201,20,2014-04-15,16,54,1.0,54,Trigger Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2014,2014-04
1201,21,2014-04-15,16,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2014,2014-04
1201,22,2014-04-15,16,91,1.0,91,Trail 3,Mountain,Sport,Aluminum,1080.0,1080.0,2014,2014-04
1201,23,2014-04-15,16,41,1.0,41,Slice Ultegra,Road,Triathalon,Carbon,2700.0,2700.0,2014,2014-04
1201,24,2014-04-15,16,18,1.0,18,CAAD8 105,Road,Elite Road,Aluminum,1410.0,1410.0,2014,2014-04
1201,25,2014-04-15,16,38,1.0,38,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000.0,7000.0,2014,2014-04
1201,26,2014-04-15,16,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2014,2014-04
1201,27,2014-04-15,16,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2014,2014-04
1202,1,2014-04-15,18,30,1.0,30,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660.0,2660.0,2014,2014-04
1202,2,2014-04-15,18,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2014,2014-04
1202,3,2014-04-15,18,39,1.0,39,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500.0,4500.0,2014,2014-04
1202,4,2014-04-15,18,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2014,2014-04
1202,5,2014-04-15,18,70,1.0,70,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880.0,2880.0,2014,2014-04
1202,6,2014-04-15,18,52,1.0,52,Trigger Carbon 2,Mountain,Over Mountain,Carbon,5970.0,5970.0,2014,2014-04
1202,7,2014-04-15,18,14,1.0,14,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660.0,2660.0,2014,2014-04
1202,8,2014-04-15,18,40,1.0,40,Slice Ultegra D12,Road,Triathalon,Carbon,3200.0,3200.0,2014,2014-04
1202,9,2014-04-15,18,53,1.0,53,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730.0,3730.0,2014,2014-04
1202,10,2014-04-15,18,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2014,2014-04
1202,11,2014-04-15,18,84,1.0,84,Habit Carbon SE,Mountain,Trail,Carbon,4480.0,4480.0,2014,2014-04
1202,12,2014-04-15,18,71,1.0,71,F-Si 1,Mountain,Cross Country Race,Aluminum,2340.0,2340.0,2014,2014-04
1203,1,2014-04-15,10,18,1.0,18,CAAD8 105,Road,Elite Road,Aluminum,1410.0,1410.0,2014,2014-04
1203,2,2014-04-15,10,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2014,2014-04
1203,3,2014-04-15,10,56,1.0,56,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2014,2014-04
1203,4,2014-04-15,10,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2014,2014-04
1204,1,2014-04-15,28,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2014,2014-04
1204,2,2014-04-15,28,14,1.0,14,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660.0,2660.0,2014,2014-04
1204,3,2014-04-15,28,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2014,2014-04
1205,1,2014-04-15,16,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2014,2014-04
1206,1,2014-04-16,16,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2014,2014-04
1206,2,2014-04-16,16,5,1.0,5,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260.0,4260.0,2014,2014-04
1207,1,2014-04-16,8,75,1.0,75,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130.0,2130.0,2014,2014-04
1207,2,2014-04-16,8,87,1.0,87,Habit 5,Mountain,Trail,Aluminum,2340.0,2340.0,2014,2014-04
1207,3,2014-04-16,8,93,1.0,93,Trail 5,Mountain,Sport,Aluminum,815.0,815.0,2014,2014-04
1207,4,2014-04-16,8,72,1.0,72,F-Si 2,Mountain,Cross Country Race,Aluminum,2060.0,2060.0,2014,2014-04
1207,5,2014-04-16,8,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2014,2014-04
1207,6,2014-04-16,8,58,1.0,58,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2014,2014-04
1207,7,2014-04-16,8,68,1.0,68,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2014,2014-04
1207,8,2014-04-16,8,76,1.0,76,Beast of the East 1,Mountain,Trail,Aluminum,2770.0,2770.0,2014,2014-04
1207,9,2014-04-16,8,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2014,2014-04
1207,10,2014-04-16,8,53,1.0,53,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730.0,3730.0,2014,2014-04
1207,11,2014-04-16,8,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2014,2014-04
1207,12,2014-04-16,8,7,1.0,7,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200.0,3200.0,2014,2014-04
1207,13,2014-04-16,8,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2014,2014-04
1208,1,2014-04-17,28,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2014,2014-04
1208,2,2014-04-17,28,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2014,2014-04
1208,3,2014-04-17,28,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2014,2014-04
1208,4,2014-04-17,28,25,1.0,25,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,5330.0,5330.0,2014,2014-04
1208,5,2014-04-17,28,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2014,2014-04
1208,6,2014-04-17,28,51,1.0,51,Trigger Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1208,7,2014-04-17,28,48,1.0,48,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,6070.0,6070.0,2014,2014-04
1209,1,2014-04-17,8,72,1.0,72,F-Si 2,Mountain,Cross Country Race,Aluminum,2060.0,2060.0,2014,2014-04
1209,2,2014-04-17,8,59,1.0,59,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,5330.0,5330.0,2014,2014-04
1209,3,2014-04-17,8,39,1.0,39,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500.0,4500.0,2014,2014-04
1209,4,2014-04-17,8,80,1.0,80,Bad Habit 2,Mountain,Trail,Aluminum,2660.0,2660.0,2014,2014-04
1209,5,2014-04-17,8,61,1.0,61,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1209,6,2014-04-17,8,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2014,2014-04
1209,7,2014-04-17,8,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2014,2014-04
1209,8,2014-04-17,8,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2014,2014-04
1209,9,2014-04-17,8,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2014,2014-04
1209,10,2014-04-17,8,40,1.0,40,Slice Ultegra D12,Road,Triathalon,Carbon,3200.0,3200.0,2014,2014-04
1209,11,2014-04-17,8,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2014,2014-04
1209,12,2014-04-17,8,9,1.0,9,Supersix Evo 105,Road,Elite Road,Carbon,2240.0,2240.0,2014,2014-04
1209,13,2014-04-17,8,81,1.0,81,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,7890.0,7890.0,2014,2014-04
1210,1,2014-04-18,20,5,1.0,5,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260.0,4260.0,2014,2014-04
1210,2,2014-04-18,20,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2014,2014-04
1210,3,2014-04-18,20,54,1.0,54,Trigger Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2014,2014-04
1210,4,2014-04-18,20,65,1.0,65,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1210,5,2014-04-18,20,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2014,2014-04
1210,6,2014-04-18,20,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2014,2014-04
1210,7,2014-04-18,20,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2014,2014-04
1210,8,2014-04-18,20,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2014,2014-04
1210,9,2014-04-18,20,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2014,2014-04
1210,10,2014-04-18,20,40,1.0,40,Slice Ultegra D12,Road,Triathalon,Carbon,3200.0,3200.0,2014,2014-04
1210,11,2014-04-18,20,92,1.0,92,Trail 4,Mountain,Sport,Aluminum,980.0,980.0,2014,2014-04
1210,12,2014-04-18,20,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2014,2014-04
1210,13,2014-04-18,20,75,1.0,75,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130.0,2130.0,2014,2014-04
1210,14,2014-04-18,20,80,1.0,80,Bad Habit 2,Mountain,Trail,Aluminum,2660.0,2660.0,2014,2014-04
1211,1,2014-04-18,10,65,1.0,65,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1212,1,2014-04-21,10,61,1.0,61,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1212,2,2014-04-21,10,87,1.0,87,Habit 5,Mountain,Trail,Aluminum,2340.0,2340.0,2014,2014-04
1212,3,2014-04-21,10,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2014,2014-04
1212,4,2014-04-21,10,65,1.0,65,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2014,2014-04
1213,1,2014-04-21,9,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2014,2014-04
1213,2,2014-04-21,9,33,1.0,33,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130.0,2130.0,2014,2014-04
1213,3,2014-04-21,9,24,1.0,24,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860.0,5860.0,2014,2014-04
1213,4,2014-04-21,9,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2014,2014-04
1213,5,2014-04-21,9,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2014,2014-04
1213,6,2014-04-21,9,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2014,2014-04
1213,7,2014-04-21,9,14,1.0,14,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660.0,2660.0,2014,2014-04
1213,8,2014-04-21,9,39,1.0,39,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500.0,4500.0,2014,2014-04
1213,9,2014-04-21,9,47,1.0,47,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1213,10,2014-04-21,9,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2014,2014-04
1214,1,2014-04-22,10,64,1.0,64,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,4260.0,4260.0,2014,2014-04
1214,2,2014-04-22,10,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2014,2014-04
1214,3,2014-04-22,10,97,1.0,97,Catalyst 4,Mountain,Sport,Aluminum,415.0,415.0,2014,2014-04
1214,4,2014-04-22,10,51,1.0,51,Trigger Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2014,2014-04
1214,5,2014-04-22,10,21,1.0,21,CAAD8 Claris,Road,Elite Road,Aluminum,815.0,815.0,2014,2014-04
1214,6,2014-04-22,10,68,1.0,68,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2014,2014-04
1214,7,2014-04-22,10,92,1.0,92,Trail 4,Mountain,Sport,Aluminum,980.0,980.0,2014,2014-04
1214,8,2014-04-22,10,91,1.0,91,Trail 3,Mountain,Sport,Aluminum,1080.0,1080.0,2014,2014-04
1215,1,2014-04-23,19,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2014,2014-04
1216,1,2014-04-24,8,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2014,2014-04
